,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Quantity,,,Comercial,,,,Current Date in Cell to the right,,,11-Dec-15,Contact,,
S/N,KAM,Company,New Account,Region,Segment,Vertical,Sub-Vertical, Product , Mobile Plans ,Sales Stage,Capacity, Unit , QTY , NRC , Unit MRC , Total MRC , ARC , Date Identified (mm/dd/yy) , Date Closed (mm/dd/yy) , Duration if Closed , Number of Days in Pipeline (Ageing) ,Name,Phone no,Email address
4151,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4152,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4153,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4154,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4155,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4156,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4157,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4158,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4159,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4160,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4161,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4162,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4163,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4164,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4165,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4166,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4167,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4168,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4169,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4170,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4171,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4172,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4173,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4174,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4175,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4176,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4177,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4178,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4179,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4180,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4181,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4182,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4183,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4184,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4185,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4186,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4187,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4188,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4189,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4190,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4191,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4192,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4193,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4194,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4195,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4196,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4197,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4198,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4199,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4200,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4201,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4202,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4203,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4204,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4205,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4206,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4207,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4208,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4209,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4210,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4211,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4212,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4213,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4214,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4215,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4216,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4217,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4218,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4219,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4220,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4221,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4222,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4223,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4224,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4225,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4226,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4227,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4228,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4229,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4230,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4231,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4232,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4233,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4234,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4235,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4236,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4237,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4238,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4239,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4240,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4241,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4242,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4243,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4244,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4245,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4246,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4247,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4248,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4249,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4250,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4251,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4252,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4253,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4254,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4255,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4256,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4257,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4258,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4259,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4260,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4261,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4262,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4263,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4264,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4265,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4266,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4267,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4268,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4269,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4270,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4271,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4272,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4273,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4274,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4275,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4276,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4277,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4278,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4279,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4280,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4281,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4282,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4283,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4284,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4285,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4286,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4287,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4288,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4289,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4290,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4291,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4292,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4293,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4294,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4295,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4296,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4297,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4298,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4299,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4300,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4301,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4302,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4303,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4304,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4305,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4306,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4307,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4308,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4309,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4310,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4311,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4312,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4313,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4314,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4315,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4316,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4317,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4318,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4319,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4320,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4321,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4322,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4323,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4324,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4325,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4326,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4327,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4328,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4329,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4330,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4331,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4332,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4333,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4334,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4335,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4336,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4337,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4338,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4339,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4340,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4341,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4342,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4343,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4344,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4345,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4346,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4347,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4348,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4349,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4350,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4351,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4352,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4353,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4354,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4355,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4356,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4357,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4358,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4359,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4360,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4361,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4362,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4363,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4364,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4365,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4366,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4367,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4368,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4369,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4370,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4371,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4372,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4373,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4374,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4375,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4376,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4377,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4378,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4379,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4380,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4381,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4382,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4383,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4384,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4385,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4386,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4387,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4388,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4389,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4390,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4391,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4392,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4393,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4394,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4395,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4396,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4397,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4398,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4399,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4400,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4401,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4402,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4403,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4404,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4405,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4406,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4407,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4408,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4409,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4410,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4411,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4412,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4413,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4414,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4415,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4416,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4417,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4418,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4419,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4420,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4421,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4422,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4423,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4424,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4425,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4426,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4427,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4428,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4429,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4430,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4431,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4432,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4433,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4434,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4435,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4436,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4437,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4438,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4439,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4440,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4441,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4442,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4443,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4444,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4445,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4446,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4447,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4448,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4449,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4450,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4451,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4452,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4453,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4454,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4455,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4456,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4457,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4458,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4459,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4460,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4461,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4462,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4463,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4464,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4465,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4466,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4467,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4468,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4469,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4470,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4471,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4472,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4473,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4474,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4475,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4476,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4477,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4478,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4479,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4480,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4481,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4482,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4483,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4484,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4485,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4486,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4487,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4488,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4489,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4490,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4491,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4492,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4493,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4494,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4495,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4496,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4497,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4498,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4499,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4500,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4501,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4502,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4503,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4504,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4505,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4506,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4507,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4508,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4509,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4510,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4511,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4512,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4513,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4514,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4515,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4516,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4517,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4518,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4519,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4520,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4521,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4522,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4523,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4524,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4525,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4526,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4527,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4528,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4529,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4530,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4531,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
4532,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
